id,Product,PMM,Doc_DRI,Doc_type,Content_Title,Description,Update_frequency,Content_status,Last_updated_on,Link,Generated_Keywords
343,ADAudit Plus,Mahidhar Adarsh M,growth-marketing@zohocorp.com,Case study,Case study of Guardian Group,Case study of Guardian Group,,Up-to-date,2023,https://www.manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/adaudit-plus-boosts-control-over-guardian-groups-ad-environment.html,"guardian, study, adap, adaudit plus, case"
344,ADAudit Plus,Mahidhar Adarsh M,growth-marketing@zohocorp.com,Case study,Case study of Société de transport de Montréal,Case study of Société de transport de Montréal,,Up-to-date,2023,https://www.manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/ad-reporting-and-compliance-for-societe-de-transport-de-montreal.html,"study, adap, adaudit plus, case, société"
345,ADAudit Plus,Mahidhar Adarsh M,growth-marketing@zohocorp.com,Case study,Case study of Tharwox,Case study of Tharwox,,Up-to-date,2023,https://www.manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/ad-auditplus-simplies-tharwrox-ad-environment.html,"study, adap, adaudit plus, case, tharwox"
346,ADAudit Plus,Mahidhar Adarsh M,growth-marketing@zohocorp.com,Case study,Case study of Asset Protection Unit,Case study of Asset Protection Unit,,Up-to-date,2023,https://www.manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/active-directory-auditing-for-asset-protection-unit.html,"study, adap, adaudit plus, case, asset"
347,ADAudit Plus,Mahidhar Adarsh M,growth-marketing@zohocorp.com,Case study,Case study of Whiteside County Health Department,Case study of Whiteside County Health Department,,Up-to-date,2024,https://manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/whiteside-county-health-department-and-adaudit-plus.html,"study, adap, adaudit plus, case, whiteside"
348,ADAudit Plus,Mahidhar Adarsh M,growth-marketing@zohocorp.com,Case study,Case study of Viaflex,Case study of Viaflex,,Up-to-date,2024,https://manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/viaflex-and-adaudit-plus.html,"study, adap, viaflex, adaudit plus, case"
349,ADAudit Plus,Mahidhar Adarsh M,growth-marketing@zohocorp.com,Case study,Case study of SEA Gas,Case study of SEA Gas,,Up-to-date,2024,https://manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/sea-gas-and-adaudit-plus.html,"study, adap, adaudit plus, case, sea"
350,ADAudit Plus,Mahidhar Adarsh M,growth-marketing@zohocorp.com,Case study,Case study of Merchsource LLC,Case study of Merchsource LLC,,Up-to-date,2024,https://manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/merchsource-llc-and-adaudit-plus.html,"study, merchsource, adap, adaudit plus, case"
351,ADAudit Plus,Mahidhar Adarsh M,growth-marketing@zohocorp.com,Case study,Case study of KEBA Industrial Automation GmbH,Case study of KEBA Industrial Automation GmbH,,Up-to-date,2024,https://manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/keba-uses-adaudit-plus-for-efficient-ad-auditing.html,"keba, study, adap, adaudit plus, case"
352,ADAudit Plus,Mahidhar Adarsh M,growth-marketing@zohocorp.com,Case study,Case study of Forchelli Deegan Terrana LLP,Case study of Forchelli Deegan Terrana LLP,,Up-to-date,2024,https://manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/forchelli-deegan-terrana-law-combats-threats-with-adaudit-plus.html,"study, adap, adaudit plus, case, forchelli"
353,ADAudit Plus,Mahidhar Adarsh M,growth-marketing@zohocorp.com,Case study,Case study of California Fine Wire Company,Case study of California Fine Wire Company,,Up-to-date,2024,https://manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/california-fine-wire-and-adaudit-plus.html,"california, study, adap, adaudit plus, case"
354,ADAudit Plus,Mahidhar Adarsh M,growth-marketing@zohocorp.com,Case study,Case study of IPTel Solutions Pty Ltd,Case study of IPTel Solutions Pty Ltd,,Up-to-date,2024,https://manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/adaudit-plus-helps-iptel-solutions-achieve-iso-27001-compliance.html,"study, adap, adaudit plus, case, iptel"
355,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Brochure or flyer,Brochure,"A PDF with 2-3 pages that gives an overview of the product, its features, and benefits, and basic pricing/licensing details.",,Under update,May 2023,https://download.manageengine.com/products/self-service-password/ad-self-service-plus-brochure.pdf?whitepaper,"adselfservice plus, brochure, pages, adssp, pdf"
356,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Datasheet,Datasheet,"A PDF with 2-3 pages that gives an overview of the product, its features, and technical details such as system requirements.",,Under update,May 2023,https://download.manageengine.com/products/self-service-password/ad-self-service-plus-data-sheet.pdf?whitepaper,"adselfservice plus, pages, datasheet, adssp, pdf"
357,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Presentation,Comprehensive slide deck,"PPT with 40 slides giving an overview of the product, its features, benefits, etc.",,Up-to-date,Feb 2025,https://www.manageengine.com/products/self-service-password/managengine-adselfservice-plus-overview.pptx?whitepaper,"adselfservice plus, comprehensive, slide, adssp, deck"
358,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Presentation,MFA slide deck,"PPT focusing on the MFA feature and its advantages,.",,Up-to-date,Feb 2025,https://www.manageengine.com/products/self-service-password/adselfservice-plus-mfa-slide-deck.pptx?whitepaper,"adselfservice plus, slide, mfa, deck, adssp"
359,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Presentation,Slide deck on SSPR,"PPT focusing on the SSPR feature, its advantages, and its elements",,Up-to-date,Feb 2025,https://workdrive.zoho.com/file/70arxe28ce20a9a0442c0aac50ee8ec913e1e,"adselfservice plus, slide, deck, adssp, sspr"
360,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Presentation,Slide deck on PPE,"PPT focusing on the PPE feature, its advantages, and its elements",,Up-to-date,Feb 2025,https://workdrive.zoho.com/file/70arx6d0cf184127b4d37aa4bdede5961cc99,"adselfservice plus, slide, adssp, deck, ppe"
361,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Presentation,Slide deck on enterprise self-service,"PPT focusing on the enterprise self-service feature, its advantages, and its elements",,Up-to-date,Feb 2025,https://workdrive.zoho.com/file/70arxf7b6f56a5e2f4d95995dd47c8e0e2f39,"self, adselfservice plus, service, enterprise, adssp"
362,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Presentation,Slide deck on SSO,"PPT focusing on the SSO feature, its advantages, and its elements",,Up-to-date,Feb 2025,https://workdrive.zoho.com/file/70arx94af8706cd884b9bbb503212495d7ede,"adselfservice plus, slide, deck, adssp, sso"
363,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Presentation,Slide deck on remote work enablement,"PPT focusing on the remote work enablement feature, its advantages, and its elements",,Up-to-date,Feb 2025,https://workdrive.zoho.com/file/70arx964be067012f4a2aa75cadd66cd66e9c,"adselfservice plus, enablement, work, adssp, remote"
364,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Presentation,Slide deck for education institutions,PPT focusing on how ADSSP benefits the education sector,,Up-to-date,Feb 2025,https://workdrive.zoho.com/file/70arx4ad60a189a594214b17c485667df075a,"adselfservice plus, slide, education, deck, adssp"
365,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Presentation,Slide deck for healthcare instituitions,PPT focusing on how ADSSP benefits the healthcare sector,,Up-to-date,Feb 2025,https://workdrive.zoho.com/file/70arx82cc8893f54145f58267275730240e6a,"adselfservice plus, slide, healthcare, deck, adssp"
366,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Other,Battlecard,"A PDF that shows where the product stands in the current market and how to pitch the product to a lead.
Note: For internal and reseller consumption only.",,Up-to-date,Aug 2024,https://workdrive.zoho.com/file/u61r73505cd5664b64a3981441a6ef40b7714,"adselfservice plus, battlecard, shows, adssp, pdf"
367,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Other,ROI calculator,A webpage that shows the ROI of the product.,,Under update,July 2021,https://www.manageengine.com/products/self-service-password/adselfserviceplus-roi-calculator.html,"adselfservice plus, calculator, roi, adssp, webpage"
368,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Technical Document,Use cases document,A PDF that lists the important use cases the product addresses.,,Up-to-date,Feb 2025,https://workdrive.zoho.com/file/s3z7c06fb1a26912244e98ddc5ebc99fcf240,"adselfservice plus, cases, adssp, pdf, use"
369,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Datasheet,ADSSP sales cheat sheet,"A PDF that talks about customer pain points, use cases, business benefits, and so on.",,Up-to-date,June 2024,https://workdrive.zoho.com/file/5drhz59b360168c2547bfb8bb3e2e2f9e3769,"cheat, adselfservice plus, sales, sheet, adssp"
370,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Datasheet,Endpoint MFA sales cheat sheet,"A PDF that talks about customer pain points, use cases, business benefits, and so on.",,Up-to-date,August 2024,https://workdrive.zoho.com/file/70arx2b189503f7054f7087d23f1af4536393,"endpoint, adselfservice plus, mfa, sales, adssp"
371,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Technical Document,Admin guide,"Provides you the details of system requirements, product installation and start up. Guides you in configuring ADSelfService Plus and provides the steps to use all the features.",,Up-to-date,Feb 2025,https://www.manageengine.com/products/self-service-password/help/admin-guide/index.html,"adselfservice plus, admin, details, provides, adssp"
372,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Technical Document,Architecture guide,Provides information how  each module of ADSelfService Plus works with AD.,,Up-to-date,Dec 2024,https://www.manageengine.com/products/self-service-password/adselfservice-plus-solution-architecture.pdf,"information, adselfservice plus, architecture, provides, adssp"
373,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Technical Document,Permissions guide,"Provides the minimum permmissions required by ADSelfService Plus for seamless functioning,",,Up-to-date,Oct 2023,https://www.manageengine.com/products/self-service-password/adselfservice-plus-privileges-permissions-requirement-guide.pdf,"adselfservice plus, minimum, permissions, provides, adssp"
374,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Technical Document,Securing ADSelfService Plus installation folder,This document provides the steps needed to improve the security for your ADSelfService Plus installation,,Up-to-date,Apr 2024,https://download.manageengine.com/products/self-service-password/securing-adselfservice-plus-installation.pdf,"adselfservice plus, securing, adssp, installation, adselfservice"
375,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Technical Document,Post-deployment security measures guide,Lists the security practices to be followed after ADSelfService Plus is setup,,Up-to-date,Jan 2025,https://download.manageengine.com/products/self-service-password/adselfservice-plus-evaluator-guide.pdf,"post, adselfservice plus, security, adssp, deployment"
376,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Technical Document,RFP template,This is a detailed request for proposal document that describes the features of ADSelfService Plus.,,Up-to-date,July 2024,https://workdrive.zoho.com/file/5i8xtd10fff2eb35d498fb5da2575ad356ebf,"adselfservice plus, template, detailed, adssp, rfp"
377,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Technical Document,SOW template,This document details the activities that will be a part of ADSelfService Plus implementation.,,To be updated,Feb 2024,https://workdrive.zoho.com/file/5i8xtf63960fdb5f64372971082b89d28387d,"adselfservice plus, template, details, adssp, sow"
378,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Technical Document,VPAT,"The purpose of the Voluntary Product Accessibility Template, or VPAT™, is to
assist Federal contracting officials and other buyers in making preliminary 
assessments regarding the availability of commercial “Electronic and Information
Technology” products and services with features that support accessibility.",,Up-to-date,Dec 2024,https://workdrive.zoho.com/file/70arxc916ceea82ea4da7919ad7809d6f0388,"purpose, adselfservice plus, adssp, accessibility, vpat"
379,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Technical Document,Evaluator's guide,Details the configuration process for the product evaluation period,,Up-to-date,Jan 2025,https://download.manageengine.com/products/self-service-password/adselfservice-plus-evaluator-guide.pdf,"adselfservice plus, evaluator, details, adssp, configuration"
380,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,,MECPA,Questionnaire to be used for MECPA certification. Includes a few mock questions.,,Up-to-date,Feb 2025,https://writer.zoho.com/writer/open/8k38a3b1f0f30933a4dd98ac8232eebf69706,"questionnaire, adselfservice plus, used, mecpa, adssp"
381,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,,MECPP,Questionnaire to be used for MECPA certification. Includes a few mock questions.,,Up-to-date,Feb 2025,https://writer.zoho.com/writer/open/8k38a3b1f0f30933a4dd98ac8232eebf69706,"questionnaire, adselfservice plus, used, mecpp, adssp"
382,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Technical Document,ME certification training guide,Training material for those who want to take up MECPA or MECPP exams.,,Up-to-date,Feb 2025,https://writer.zoho.com/writer/open/q4tpj2c14f4562fcd4ccabecd833865e55806,"certification, adselfservice plus, training, adssp, material"
383,ADSelfService Plus,Radhakrishnan,adssp-marketing@zohocorp.com,Technical Document,Guide to integrate ADSelfService Plus with SharePoint,Explains how to integrate ADSelfService Plus with Sharepoint,,Up-to-date,Apr 2024,https://download.manageengine.com/products/self-service-password/adselfservice-plus-integration-with-sharepoint.pdf,"adselfservice plus, sharepoint, adssp, integrate, adselfservice"
